DATE,FOOD_ITEM,DISC_ID,DISC_AMT,MANAGER,CHECK_NUM,OUTLET,TIME_IN,TIME_OUT,GUEST
20170301,BUFF.BREAKFAST(A),15,5.47,FARHANA,110033,1000,71450,73347,1
20170301,BUFF.BREAKFAST(A),15,5.47,FARHANA,110037,1000,83616,91224,1
20170301,N NUMB TONGUE,85,19.81,FARHANA,110041,1001,105848,113711,1
20170301,SATAY,85,16.51,FARHANA,110044,1001,122339,131613,1
20170301,MEE MAMAK,85,16.51,FARHANA,110044,1001,122339,131613,1
20170301,FRESH BREW COFFEE,35,3.96,FARHANA,110047,1000,124045,134549,2
20170301,SATAY,35,6.98,FARHANA,110047,1000,124045,134549,2
20170301,N NUMB TONGUE,35,7.55,FARHANA,110047,1000,124045,134549,2
20170301,APPLE JUICE,35,3.96,FARHANA,110047,1000,124045,134549,2
20170301,VIETNAMESE PHO,85,18.39,YAD (FUKAZA),110052,1001,155540,163554,1
20170301,APPLE PIE,85,9.9,YAD (FUKAZA),110052,1001,155540,163554,1
20170301,SET STEAK SDWH,85,27.83,YAD (FUKAZA),110054,1001,163350,171542,1
20170301,SALMON MEDALLIONS,15,5.38,YAD (FUKAZA),110055,1000,165116,181209,2
20170301,BBQ CHIC SALAD,15,3.02,YAD (FUKAZA),110055,1000,165116,181209,2
20170301,SODA WATER,15,2.64,YAD (FUKAZA),110055,1000,165116,181209,2
20170301,APPLE CRUMBLE,15,1.89,YAD (FUKAZA),110055,1000,165116,181209,2
20170301,BROWNIES,15,1.98,YAD (FUKAZA),110055,1000,165116,181209,2
20170301,MONTH CAKE 1KG,43,18.87,YAD (FUKAZA),110057,1000,180344,180833,1
20170301,BBQ CHIC SALAD,15,3.02,YAD (FUKAZA),110064,1000,202148,211206,1
20170301,N NUMB TONGUE,15,3.77,YAD (FUKAZA),110064,1000,202148,211206,1
20170301,MULTIGRAIN,68,3.96,YAD (FUKAZA),110065,1000,210010,210415,1
