DATE,FOOD_ITEM,DISC_ID,DISC_AMT,CHECK_NUM,OUTLET,TIME_IN,TIME_OUT,GUEST
20170101,BUFF.BREAKFAST(A),15,5.47,116748,1000,83642,95110,1
20170101,BUFF.BREAKFAST(A),15,5.47,116750,1000,84401,93330,1
20170101,BUFF.BREAKFAST(A),15,10.94,116753,1000,90431,90548,2
20170101,BUFF.BREAKFAST(A),15,5.47,116756,1000,93514,94549,2
20170101,BUFF.BREAKFAST(C),15,2.74,116756,1000,93514,94549,2
20170101,BUFF.BREAKFAST(C),15,5.47,116757,1000,94608,94910,2
20170101,BUFF.BREAKFAST(A),15,5.47,116759,1000,95256,100130,1
20170101,FISH & CHIPS,85,19.81,116762,1001,103443,112611,2
20170101,CHICKEN CHOP,85,24.05,116762,1001,103443,112611,2
20170101,FISH HOR FUN,85,19.81,116762,1001,103443,112611,2
20170101,FRESH APPLE,85,9.9,116762,1001,103443,112611,2
20170101,CIOCCOLATO,85,10.85,116763,1001,112446,115955,1
20170101,TOM YAM GOONG,85,22.17,116763,1001,112446,115955,1
20170101,NY BRUNCH (A),85,39.62,116765,1000,124519,125125,1
20170101,CAESAR SALAD,85,12.26,116767,1001,125009,134457,1
20170101,BOLOGNAISE,85,19.81,116767,1001,125009,134457,1
20170101,NY BRUNCH (A),33,63.4,116776,1000,132441,152120,4
20170101,FISH HOR FUN,85,19.81,116783,1001,150810,161559,1
20170101,COKE,85,6.6,116783,1001,150810,161559,1
20170101,CHAR KWAY TEOW,85,16.51,116790,1001,162005,171435,1
20170101,N NUMB TONGUE,85,19.81,116790,1001,162005,171435,1
20170101,MONTH CAKE 1KG,68,28.3,116805,1000,211749,212713,1
20170101,MONTH CAKE SLC,3,16.98,116806,1000,222716,222750,1
20170102,BUFF.BREAKFAST(C),15,2.74,116814,1000,74809,83338,1
20170102,BUFF.BREAKFAST(A),15,5.47,116816,1000,90140,90750,1
20170102,BUFF.BREAKFAST(A),15,5.47,116817,1000,91704,92353,1
20170102,BUFF.BREAKFAST(A),15,5.47,116819,1000,101502,104942,1
20170102,F.BREWED COFFEE,35,3.96,116824,1002,123556,130402,1
20170102,NYONYA CURRY,35,6.23,116824,1002,123556,130402,1
20170102,GREEN TEA,4,1.7,116832,1000,193749,195404,1
20170102,CAPPUCCINO,4,2.17,116834,1000,194413,195332,1
20170102,MEE MAMAK,85,16.51,116836,1001,201643,205010,1
20170102,TOM YAM GOONG,4,4.15,116837,1000,201928,205427,1
20170102,N NUMB TONGUE,85,19.81,116838,1001,204137,210343,1
20170102,MUSHROOM SOUP,85,13.21,116838,1001,204137,210343,1
20170103,TENDERLOIN,4,7.55,116858,1000,73736,73747,1
20170103,BUFF.BREAKFAST(A),15,5.47,116859,1000,83002,83209,1
20170103,SALMON STEAK,41,15.85,116868,1000,123732,141058,2
20170103,WATERMELON,85,9.9,116875,1001,140225,144035,1
20170103,SPRITE,85,6.6,116875,1001,140225,144035,1
20170103,SET TEXMEX BGR,85,27.83,116878,1001,155302,164722,1
20170103,SET TEXMEX BGR,85,27.83,116879,1001,160215,164710,1
20170103,SATAY,85,16.51,116879,1001,160215,164710,1
20170103,WHITE LOAF,3,6.6,116891,1000,183841,184023,1
20170103,WHOLEMEAL,3,6.6,116891,1000,183841,184023,1
20170103,NYONYA CURRY,15,3.49,116894,1000,192526,195534,1
20170103,MONTH CAKE SLC,3,16.98,116902,1000,222216,222247,1
20170103,N NUMB TONGUE,85,18.87,116903,1000,223839,224157,0
20170103,HOT MONKEY,85,9.43,116903,1000,223839,224157,0
20170104,OPEN FD-BF-STEAAK,35,9.25,116912,1002,103411,103432,1
20170104,N NUMB TONGUE,85,18.87,116928,1000,152054,160205,1
20170104,FRESH BREW COFFEE,85,9.9,116928,1000,152054,160205,1
20170104,MONTH CAKE 1KG,68,14.15,116930,1000,172621,172738,0
20170104,CALAMARI,85,12.26,116936,1001,201722,204400,1
20170104,CHICKEN RICE,85,19.81,116936,1001,201722,204400,1
20170104,CIOCCOLATO,85,10.85,116936,1001,201722,204400,1
20170104,CHICKEN CHOP,85,24.05,116939,1001,210610,215822,1
20170105,CONGEE,35,4.34,116952,1000,82624,91238,1
20170105,APPLE JUICE,35,3.96,116952,1000,82624,91238,1
20170105,FRESH BREW COFFEE,35,3.96,116952,1000,82624,91238,1
20170105,2 FRESH EGGS,35,6.23,116952,1000,82624,91238,1
20170105,BUFF.BREAKFAST(A),15,5.47,116953,1000,95650,95918,1
20170105,EVIAN,15,1.32,116954,1000,101634,110020,2
20170105,FRESH BREW COFFEE,15,1.98,116954,1000,101634,110020,2
20170105,TEH TARIK,15,1.79,116954,1000,101634,110020,2
20170105,BUFF.BREAKFAST(A),15,5.47,116954,1000,101634,110020,2
20170105,N NUMB TONGUE,85,19.81,116957,1001,121227,124523,1
20170105,GARLIC BAGUETE,85,7.07,116961,1000,133117,141613,1
20170105,W'MELON JUICE,85,9.9,116961,1000,133117,141613,1
20170105,BBQ CHIC SALAD,85,15.09,116961,1000,133117,141613,1
20170105,W'MELON JUICE,85,9.9,116971,1000,172112,181138,1
20170105,SALMON TARTAR,85,18.87,116971,1000,172112,181138,1
20170105,TOMATO SOUP,85,12.26,116971,1000,172112,181138,1
20170105,FISH & CHIPS,15,4.53,116978,1000,204203,214452,2
20170105,GARLIC BAGUETE,15,1.41,116978,1000,204203,214452,2
20170105,TOM YAM GOONG,85,22.17,116979,1001,204831,212304,1
20170105,FISH HOR FUN,85,19.81,116979,1001,204831,212304,1
20170106,BUFF.BREAKFAST(A),15,5.47,116997,1000,83724,91544,1
20170106,BUFF.BREAKFAST(A),15,5.47,116998,1000,83800,91804,1
20170106,BUFF.BREAKFAST(A),15,5.47,116998,1000,83800,91804,1
20170106,BUFF.BREAKFAST(A),15,5.47,117001,1000,90501,100138,1
20170106,BUFF.BREAKFAST(A),15,5.47,117001,1000,90501,100138,1
20170106,BUFF.BREAKFAST(A),15,5.47,117003,1000,91619,91921,1
20170106,BUFF.BREAKFAST(A),15,5.47,117004,1000,93451,104954,1
20170106,BUFF.BREAKFAST(A),35,21.89,117005,1000,101703,102337,2
20170106,SET N/TONGUE,85,27.83,117013,1001,140223,144140,1
20170106,BUFF.LUNCH(C),15,4.15,117019,1000,144502,144856,1
20170106,CAFE LATTE,4,2.17,117027,1000,180817,184000,1
20170106,LOBSTER AGLIO,85,24.05,117028,1001,181416,184745,1
20170106,MONTH CAKE 1KG,68,28.3,117030,1000,184710,184803,1
20170106,HOT MONKEY,4,1.89,117040,1000,203603,212004,2
20170106,CIOCCOLATO,4,1.98,117040,1000,203603,212004,2
20170106,TOM YAM GOONG,85,22.17,117043,1001,210158,213736,1
20170106,MONTH CAKE SLC,3,5.66,117044,1000,210213,210235,1
