DATE,FOOD_ITEM,DISC_ID,DISC_AMT,CHECK_NUM,OUTLET,TIME_IN,TIME_OUT,GUEST
20170801,BUFF.BREAKFAST(A),15,5.47,117962,1000,74448,75418,1
20170801,BUFF.BREAKFAST(A),15,5.47,117963,1000,74456,75437,1
20170801,BUFF.BREAKFAST(A),15,5.47,117964,1000,74505,75509,1
20170801,BUFF.BREAKFAST(A),15,5.47,117968,1000,85121,85350,1
20170801,BUFF.BREAKFAST(A),15,5.47,117969,1000,85240,90804,1
20170801,BUFF.BREAKFAST(A),15,10.94,117971,1000,92039,92310,2
20170801,BUFF.BREAKFAST(A),15,5.47,117972,1000,92345,93222,1
20170801,BUFF.BREAKFAST(A),15,5.47,117976,1000,95347,102324,1
20170801,COKE,85,6.6,117980,1001,120836,125511,1
20170801,CHIC SCHNITZEL,85,18.87,117980,1001,120836,125511,1
20170801,NORWEGIAN,85,19.81,117980,1001,120836,125511,1
20170801,BUFF.LUNCH(A),15,8.3,117983,1000,122927,123032,1
20170801,MUSHROOM SOUP,15,2.45,117987,1000,134400,142357,2
20170801,SATAY,15,3.49,117987,1000,134400,142357,2
20170801,BITTER LEMON,15,1.32,117987,1000,134400,142357,2
20170801,GINGER BEER,15,1.32,117987,1000,134400,142357,2
20170801,MEE MAMAK,15,3.21,117991,1000,150712,155800,2
20170801,NASI LEMAK,15,3.21,117991,1000,150712,155800,2
20170801,LIPTON TEA,15,3.4,117991,1000,150712,155800,2
20170801,SET TAGLIOLINI,85,27.83,117993,1001,161538,165258,1
20170801,CAESER SALAD,15,3.02,118003,1000,193626,205907,2
20170801,PATTY MELT,15,3.3,118003,1000,193626,205907,2
20170801,PUMPKIN SOUP,15,2.36,118003,1000,193626,205907,2
20170801,GARLIC BAGUETE,15,1.41,118003,1000,193626,205907,2
20170801,FRENCH BREAD,3,6.6,118010,1000,210314,210331,1
20170801,CAESER SALAD,4,3.02,118012,1000,213852,220435,1
20170802,CAESER SALAD,4,3.02,118024,1000,61012,74137,1
20170802,BUFF.BREAKFAST(A),15,5.47,118027,1000,84217,84738,1
20170802,CHAR KWAY TEOW,90,4.81,118035,1000,121939,134059,2
20170802,MEE MAMAK,90,4.67,118035,1000,121939,134059,2
20170802,SALMON MEDALLIONS,41,8.07,118038,1000,124454,132853,2
20170802,TENDERLOIN,41,11.32,118038,1000,124454,132853,2
20170802,N NUMB TONGUE,85,19.81,118039,1001,133112,140650,1
20170802,CHEESE CAKE,85,9.9,118039,1001,133112,140650,1
20170802,FISH & CHIPS,85,19.81,118039,1001,133112,140650,1
20170802,F.BREWED COFFEE,85,9.9,118044,1000,144247,154736,1
20170802,MEE MAMAK,85,16.04,118044,1000,144247,154736,1
20170802,SET HOR FUN,85,27.83,118067,1001,201657,204540,1
20170802,WHOLEMEAL,3,6.6,118068,1000,204734,213151,1
20170802,WHOLEMEAL,3,6.6,118070,1000,210605,210651,1
20170802,N NUMB TONGUE,85,18.87,118074,1000,220249,220753,0
20170802,GREEN TEA,85,8.49,118074,1000,220249,220753,0
20170803,CAESER SALAD,4,3.02,118086,1000,43723,75541,1
20170803,BUFF.BREAKFAST(C),15,2.74,118091,1000,83434,85026,1
20170803,BUFF.BREAKFAST(A),15,5.47,118092,1000,83851,84546,1
20170803,BUFF.BREAKFAST(A),15,5.47,118096,1000,85443,85500,1
20170803,BUFF.BREAKFAST(A),15,5.47,118097,1000,90110,90325,1
20170803,BUFF.BREAKFAST(A),15,5.47,118098,1000,90114,90342,1
20170803,BUFF.BREAKFAST(A),15,5.47,118099,1000,92427,92633,1
20170803,N NUMB TONGUE,85,19.81,118106,1001,120224,123037,1
20170803,N NUMB TONGUE,85,19.81,118107,1001,120833,123208,1
20170803,BUFF.LUNCH(A),85,41.51,118108,1000,121826,132201,1
20170803,BUFF.LUNCH(A),85,41.51,118112,1000,134029,134105,1
20170803,BUFF.LUNCH(A),18,41.51,118119,1000,143904,143956,6
20170803,BUFF.LUNCH(A),18,8.3,118119,1000,143904,143956,6
20170803,BUFF.LUNCH(A),67,41.51,118121,1000,144132,144238,1
20170803,N NUMB TONGUE,85,19.81,118124,1001,165159,173024,1
20170803,FRUTTI DI MARE,1,11.32,118125,1000,171442,175306,1
20170803,TOM YAM GOONG,85,22.17,118126,1001,171605,174422,1
20170803,CHAR KWAY TEOW,85,16.51,118127,1001,180129,182712,1
20170803,FRENCH BREAD,3,6.6,118128,1000,180638,180646,1
20170803,N NUMB TONGUE,85,19.81,118130,1001,182945,185614,1
20170803,COKE,85,6.6,118130,1001,182945,185614,1
20170803,PATTY MELT,15,3.3,118136,1000,191857,200043,3
20170803,SALMON MEDALLIONS,15,5.38,118136,1000,191857,200043,3
20170803,NAPOLITANO,15,3.02,118136,1000,191857,200043,3
20170803,SALMON MEDALLIONS,15,5.38,118143,1000,205809,213605,1
20170803,SALMON TARTAR,15,3.77,118143,1000,205809,213605,1
20170804,CHAR KWAY TEOW,15,12.83,118156,1000,80637,131149,4
20170804,FRESH ORANGE,15,1.98,118156,1000,80637,131149,4
20170804,ICE LEMON TEA,15,1.79,118156,1000,80637,131149,4
20170804,TEH TARIK,15,1.89,118156,1000,80637,131149,4
20170804,BUFF.BREAKFAST(A),15,10.94,118160,1000,92630,93020,2
20170804,BUFF.BREAKFAST(C),15,2.74,118163,1000,93854,94424,1
20170804,MONTH CAKE 1KG,68,28.3,118165,1000,95551,95615,1
20170804,MONTH CAKE 1KG,68,28.3,118165,1000,95551,95615,1
20170804,BUFF.BREAKFAST(C),15,2.74,118166,1000,100654,104336,1
20170804,SET TAGLIOLINI,85,27.83,118168,1001,124603,132307,1
20170804,MANGO LASI,35,4.91,118177,1000,154236,171306,1
20170804,ENGLISH B/FAST,35,3.4,118177,1000,154236,171306,1
20170804,FRESH ORANGE,35,3.96,118177,1000,154236,171306,1
20170804,VIETNAMESE PHO,85,18.39,118180,1001,163826,171332,1
20170804,LAKSA JOHOR,85,16.04,118183,1000,165321,173045,1
20170804,FRESH WATERMELON,85,9.9,118183,1000,165321,173045,1
20170804,DUCK BURRITOS,35,6.04,118184,1000,170525,195311,2
20170804,CAESER SALAD,35,6.04,118184,1000,170525,195311,2
20170804,F.BREWED COFFEE,35,7.92,118184,1000,170525,195311,2
20170804,TEH TARIK,35,3.77,118184,1000,170525,195311,2
20170804,CAESER SALAD,4,3.02,118194,1000,211119,214742,1
20170804,HOT MILK,15,1.89,118200,1000,222835,233314,1
20170804,SATAY,15,3.49,118200,1000,222835,233314,1
20170805,CAESER SALAD,4,3.02,118210,1000,64409,85219,1
20170805,BUFF.BREAKFAST(A),15,10.94,118214,1000,70429,71729,2
20170805,BUFF.BREAKFAST(C),15,2.74,118217,1000,84425,84507,1
20170805,BUFF.BREAKFAST(A),15,5.47,118218,1000,91310,91751,2
20170805,BUFF.BREAKFAST(A),15,5.47,118218,1000,91310,91751,2
20170805,BUFF.BREAKFAST(A),15,10.94,118219,1000,91318,92256,2
20170805,BUFF.BREAKFAST(C),15,2.74,118220,1000,91348,91617,1
20170805,BUFF.BREAKFAST(A),15,5.47,118227,1000,100428,101741,1
20170805,SET N/TONGUE,85,27.83,118232,1001,112901,121834,1
20170805,BUFF.HI-TEA(A),5,73.58,118234,1000,125710,143447,5
20170805,BUFF.HI-TEA(A),90,44.15,118235,1000,125738,142928,5
20170805,BUFF.HI-TEA(C),90,5.52,118235,1000,125738,142928,5
20170805,CHIC TEMPURA,35,7.17,118237,1002,131857,140242,1
20170805,COKE,35,2.64,118237,1002,131857,140242,1
20170805,BUFF.HI-TEA(C),98,27.59,118239,1000,132008,151933,15
20170805,BUFF.HI-TEA(A),98,77.26,118239,1000,132008,151933,15
20170805,BUFF.HI-TEA(A),5,29.43,118241,1000,132050,154910,2
20170805,POTATO CHIPS,85,8.49,118243,1000,134516,140439,1
20170805,BUFF.HI-TEA(A),41,364.24,118247,1000,151311,152125,33
20170805,BUFF.HI-TEA(A),5,29.43,118248,1000,151348,152135,2
20170805,BUFF.HI-TEA(A),5,44.15,118249,1000,151736,151923,0
20170805,EASTIN CLUB,15,3.49,118251,1002,153912,162611,2
20170805,PEPPERMINT TEA,15,1.7,118252,1002,162151,162524,2
20170805,SET N/TONGUE,85,27.83,118255,1001,182708,190632,2
20170805,SET N/TONGUE,85,27.83,118255,1001,182708,190632,2
20170805,CHICKEN RICE,85,19.81,118257,1001,183100,191542,1
20170805,SET N/TONGUE,85,27.83,118258,1001,183526,185847,1
20170805,MONTH CAKE SLC,3,16.98,118262,1000,185720,185726,1
20170805,CHOCOLATE MS,35,3.58,118265,1000,201119,210619,2
20170805,FRESH ORANGE,35,3.96,118265,1000,201119,210619,2
20170805,AMATRICIANA,35,7.17,118265,1000,201119,210619,2
20170805,LAKSA JOHOR,35,6.42,118265,1000,201119,210619,2
20170805,FRUIT PLATE,85,10.85,118266,1001,204351,210714,1
20170805,SATAY,85,16.51,118266,1001,204351,210714,1
20170805,CAESAR SALAD,85,12.26,118266,1001,204351,210714,1
20170805,MONTH CAKE 1KG,38,18.87,118273,1000,220041,220314,1
20170805,CALAMARI RINGS,15,4.91,118274,1000,221446,224025,1
20170805,FRESH ORANGE,15,1.98,118274,1000,221446,224025,1
20170806,BUFF.BREAKFAST(A),15,5.47,118282,1000,70052,71222,1
20170806,BUFF.BREAKFAST(A),15,10.94,118283,1000,70206,70959,2
20170806,BUFF.BREAKFAST(A),15,21.89,118287,1000,73329,74238,4
20170806,BUFF.BREAKFAST(A),15,5.47,118292,1000,90336,90556,1
20170806,BUFF.BREAKFAST(A),15,5.47,118294,1000,92346,92703,2
20170806,BUFF.BREAKFAST(C),15,2.74,118294,1000,92346,92703,2
20170806,BUFF.BREAKFAST(A),15,5.47,118295,1000,92603,100038,2
20170806,CEREAL,15,1.13,118295,1000,92603,100038,2
20170806,BUFF.BREAKFAST(A),15,10.94,118296,1000,92621,95606,2
20170806,BUFF.BREAKFAST(A),15,10.94,118297,1000,92750,93055,2
20170806,CAESER SALAD,15,3.02,118301,1000,120619,124659,2
20170806,MUSHROOM SOUP,15,2.45,118301,1000,120619,124659,2
20170806,BUFF.HI-TEA(C),90,5.52,118304,1000,130612,155835,1
20170806,BUFF.HI-TEA(A),15,14.72,118308,1000,134455,140137,2
20170806,BUFF.HI-TEA(A),5,73.58,118310,1000,135741,140011,9
